,age,duree_paiement,montant,duree_rente,type_prime,produit
22005,53,9,4632737.879702394,5,UNIQUE,1M
22006,54,9,4666546.465149507,5,UNIQUE,1M
22007,55,9,4705360.488482386,5,UNIQUE,1M
22008,56,9,4750252.676723652,5,UNIQUE,1M
22009,57,9,4800336.312622691,5,UNIQUE,1M
22010,58,9,4855497.047534066,5,UNIQUE,1M
22011,59,9,4914268.028999969,5,UNIQUE,1M
22012,60,9,4977181.269041056,5,UNIQUE,1M
22013,20,10,4111378.295908836,5,UNIQUE,1M
22014,21,10,4113396.342726808,5,UNIQUE,1M
22015,22,10,4115535.5710872435,5,UNIQUE,1M
22016,23,10,4117929.223871213,5,UNIQUE,1M
22017,24,10,4120599.4765148275,5,UNIQUE,1M
22018,25,10,4123646.5606110473,5,UNIQUE,1M
22019,26,10,4127029.2136574676,5,UNIQUE,1M
22020,27,10,4130850.5604684222,5,UNIQUE,1M
22021,28,10,4135283.745608396,5,UNIQUE,1M
22022,29,10,4140448.127980153,5,UNIQUE,1M
22023,30,10,4146626.074538988,5,UNIQUE,1M
22024,31,10,4154159.7175396048,5,UNIQUE,1M
22025,32,10,4163021.632558689,5,UNIQUE,1M
22026,33,10,4173183.58758558,5,UNIQUE,1M
22027,34,10,4184477.6171053923,5,UNIQUE,1M
22028,35,10,4197205.471774166,5,UNIQUE,1M
22029,36,10,4211345.653116263,5,UNIQUE,1M
22030,37,10,4227061.119036631,5,UNIQUE,1M
22031,38,10,4244286.0169286365,5,UNIQUE,1M
22032,39,10,4262823.937905204,5,UNIQUE,1M
22033,40,10,4282418.8740744,5,UNIQUE,1M
22034,41,10,4302540.178964319,5,UNIQUE,1M
22035,42,10,4323187.02064501,5,UNIQUE,1M
22036,43,10,4344112.295036055,5,UNIQUE,1M
22037,44,10,4365207.575058185,5,UNIQUE,1M
22038,45,10,4386331.810150027,5,UNIQUE,1M
22039,46,10,4407635.36087227,5,UNIQUE,1M
22040,47,10,4429510.001387724,5,UNIQUE,1M
22041,48,10,4452469.402112334,5,UNIQUE,1M
22042,49,10,4477098.539979534,5,UNIQUE,1M
22043,50,10,4504106.216258779,5,UNIQUE,1M
22044,51,10,4533943.885993236,5,UNIQUE,1M
22045,52,10,4567265.128658614,5,UNIQUE,1M
22046,53,10,4604812.142340507,5,UNIQUE,1M
22047,54,10,4647285.670780517,5,UNIQUE,1M
22048,55,10,4695727.062693338,5,UNIQUE,1M
22049,56,10,4751227.515373681,5,UNIQUE,1M
22050,57,10,4812678.255329641,5,UNIQUE,1M
22051,58,10,4879830.390915565,5,UNIQUE,1M
22052,59,10,4951109.011407756,5,UNIQUE,1M
22053,60,10,5027118.280905865,5,UNIQUE,1M
22054,20,11,3994222.742386141,5,UNIQUE,1M
22055,21,11,3996667.4123976235,5,UNIQUE,1M
22056,22,11,3999284.392396475,5,UNIQUE,1M
22057,23,11,4002244.459038101,5,UNIQUE,1M
22058,24,11,4005582.23440363,5,UNIQUE,1M
22059,25,11,4009408.284918466,5,UNIQUE,1M
22060,26,11,4013685.1482333876,5,UNIQUE,1M
22061,27,11,4018529.742624172,5,UNIQUE,1M
22062,28,11,4024145.069552517,5,UNIQUE,1M
22063,29,11,4030677.817209674,5,UNIQUE,1M
22064,30,11,4038457.4309883593,5,UNIQUE,1M
22065,31,11,4047861.217688371,5,UNIQUE,1M
22066,32,11,4058851.2745324234,5,UNIQUE,1M
22067,33,11,4071394.2922532083,5,UNIQUE,1M
22068,34,11,4085302.1606318364,5,UNIQUE,1M
22069,35,11,4100884.3072510315,5,UNIQUE,1M
22070,36,11,4118083.8030304927,5,UNIQUE,1M
22071,37,11,4137041.8606923143,5,UNIQUE,1M
22072,38,11,4157661.1978441156,5,UNIQUE,1M
22073,39,11,4179711.9890616257,5,UNIQUE,1M
22074,40,11,4202918.807801803,5,UNIQUE,1M
22075,41,11,4226725.272771592,5,UNIQUE,1M
22076,42,11,4251142.159261633,5,UNIQUE,1M
22077,43,11,4275918.400386703,5,UNIQUE,1M
22078,44,11,4300951.34078062,5,UNIQUE,1M
22079,45,11,4326095.244824009,5,UNIQUE,1M
22080,46,11,4351599.865109756,5,UNIQUE,1M
22081,47,11,4378011.377687204,5,UNIQUE,1M
22082,48,11,4405996.892581474,5,UNIQUE,1M
22083,49,11,4436251.3188659735,5,UNIQUE,1M
22084,50,11,4469580.329907447,5,UNIQUE,1M
22085,51,11,4506512.798280934,5,UNIQUE,1M
22086,52,11,4547699.580343366,5,UNIQUE,1M
22087,53,11,4593964.745674238,5,UNIQUE,1M
22088,54,11,4646082.995319171,5,UNIQUE,1M
22089,55,11,4705113.45418428,5,UNIQUE,1M
22090,56,11,4772086.918929905,5,UNIQUE,1M
22091,57,11,4845682.88277056,5,UNIQUE,1M
22092,58,11,4925635.52012547,5,UNIQUE,1M
22093,59,11,5010273.048972482,5,UNIQUE,1M
22094,60,11,5100272.342957094,5,UNIQUE,1M
22095,20,12,3882974.3652870953,5,UNIQUE,1M
22096,21,12,3885909.194876704,5,UNIQUE,1M
22097,22,12,3889096.2143632732,5,UNIQUE,1M
22098,23,12,3892729.687616293,5,UNIQUE,1M
22099,24,12,3896849.4229663485,5,UNIQUE,1M
22100,25,12,3901581.1835255916,5,UNIQUE,1M
22101,26,12,3906890.2711462956,5,UNIQUE,1M
22102,27,12,3912918.5425843857,5,UNIQUE,1M
22103,28,12,3919902.0717726746,5,UNIQUE,1M
22104,29,12,3928023.3043987555,5,UNIQUE,1M
22105,30,12,3937645.562428349,5,UNIQUE,1M
22106,31,12,3949166.832474945,5,UNIQUE,1M
22107,32,12,3962543.3522506775,5,UNIQUE,1M
22108,33,12,3977731.993057668,5,UNIQUE,1M
22109,34,12,3994515.4742930336,5,UNIQUE,1M
22110,35,12,4013194.0173952663,5,UNIQUE,1M
22111,36,12,4033673.392637008,5,UNIQUE,1M
22112,37,12,4056079.871411364,5,UNIQUE,1M
22113,38,12,4080290.7171815983,5,UNIQUE,1M
22114,39,12,4106058.438694202,5,UNIQUE,1M
22115,40,12,4133100.214126644,5,UNIQUE,1M
22116,41,12,4160828.9806300383,5,UNIQUE,1M
22117,42,12,4189270.100737233,5,UNIQUE,1M
22118,43,12,4218166.892837236,5,UNIQUE,1M
22119,44,12,4247414.4346165545,5,UNIQUE,1M
22120,45,12,4276940.805593827,5,UNIQUE,1M
22121,46,12,4307134.56248645,5,UNIQUE,1M
22122,47,12,4338692.875484915,5,UNIQUE,1M
22123,48,12,4372395.733923474,5,UNIQUE,1M
22124,49,12,4409031.566677056,5,UNIQUE,1M
22125,50,12,4449506.665714203,5,UNIQUE,1M
22126,51,12,4494339.163476271,5,UNIQUE,1M
22127,52,12,4544253.029343635,5,UNIQUE,1M
22128,53,12,4600152.928209585,5,UNIQUE,1M
22129,54,12,4662813.541587284,5,UNIQUE,1M
22130,55,12,4733236.194857572,5,UNIQUE,1M
22131,56,12,4812392.331222105,5,UNIQUE,1M
22132,57,12,4898866.245178226,5,UNIQUE,1M
22133,58,12,4992379.885359788,5,UNIQUE,1M
22134,59,12,5091174.385134723,5,UNIQUE,1M
22135,60,12,5195978.210148752,5,UNIQUE,1M
22136,20,13,3777439.7538001053,5,UNIQUE,1M
22137,21,13,3780952.7086470276,5,UNIQUE,1M
22138,22,13,3784812.114041269,5,UNIQUE,1M
22139,23,13,3789228.3024515365,5,UNIQUE,1M
22140,24,13,3794251.1283668764,5,UNIQUE,1M
22141,25,13,3800020.1280724136,5,UNIQUE,1M
22142,26,13,3806514.4950249414,5,UNIQUE,1M
22143,27,13,3813904.263088075,5,UNIQUE,1M
22144,28,13,3822466.45209618,5,UNIQUE,1M
22145,29,13,3832406.8878185847,5,UNIQUE,1M
22146,30,13,3844108.7944335444,5,UNIQUE,1M
22147,31,13,3857994.11404914,5,UNIQUE,1M
22148,32,13,3874008.658265953,5,UNIQUE,1M
22149,33,13,3892090.3704841603,5,UNIQUE,1M
22150,34,13,3911977.9288331084,5,UNIQUE,1M
22151,35,13,3933959.5585950804,5,UNIQUE,1M
22152,36,13,3957910.9217011174,5,UNIQUE,1M
22153,37,13,3983948.478176144,5,UNIQUE,1M
22154,38,13,4011938.907624115,5,UNIQUE,1M
22155,39,13,4041628.544860293,5,UNIQUE,1M
22156,40,13,4072721.6309868786,5,UNIQUE,1M
22157,41,13,4104604.9748856933,5,UNIQUE,1M
22158,42,13,4137316.1228310745,5,UNIQUE,1M
22159,43,13,4170585.4738794905,5,UNIQUE,1M
22160,44,13,4204381.152061273,5,UNIQUE,1M
22161,45,13,4238743.7429585,5,UNIQUE,1M
22162,46,13,4274197.62015592,5,UNIQUE,1M
22163,47,13,4311551.723085897,5,UNIQUE,1M
22164,48,13,4351682.735365239,5,UNIQUE,1M
22165,49,13,4395476.073924495,5,UNIQUE,1M
22166,50,13,4443852.68067366,5,UNIQUE,1M
22167,51,13,4497392.921386302,5,UNIQUE,1M
22168,52,13,4556892.728530301,5,UNIQUE,1M
22169,53,13,4623265.775552354,5,UNIQUE,1M
22170,54,13,4697215.163706643,5,UNIQUE,1M
22171,55,13,4779685.414867324,5,UNIQUE,1M
22172,56,13,4871691.483975837,5,UNIQUE,1M
22173,57,13,4971730.839257716,5,UNIQUE,1M
22174,58,13,5079516.770932643,5,UNIQUE,1M
22175,59,13,5193192.1944302665,5,UNIQUE,1M
22176,60,13,5313520.958871853,5,UNIQUE,1M
22177,20,14,3681646.2326944117,5,UNIQUE,1M
22178,21,14,3686282.6318580117,5,UNIQUE,1M
22179,22,14,3691597.334369595,5,UNIQUE,1M
22180,23,14,3697649.0326089147,5,UNIQUE,1M
22181,24,14,3704601.356922075,5,UNIQUE,1M
22182,25,14,3712450.881165941,5,UNIQUE,1M
22183,26,14,3721403.542066671,5,UNIQUE,1M
22184,27,14,3731765.1222783085,5,UNIQUE,1M
22185,28,14,3743751.696733119,5,UNIQUE,1M
22186,29,14,3757769.5538810357,5,UNIQUE,1M
22187,30,14,3774259.0444319975,5,UNIQUE,1M
22188,31,14,3793146.7788815787,5,UNIQUE,1M
22189,32,14,3814337.0457384884,5,UNIQUE,1M
22190,33,14,3837523.159438977,5,UNIQUE,1M
22191,34,14,3862987.3240009085,5,UNIQUE,1M
22192,35,14,3890580.6510839146,5,UNIQUE,1M
22193,36,14,3920423.5054515274,5,UNIQUE,1M
22194,37,14,3952382.753375323,5,UNIQUE,1M
22195,38,14,3986193.130997657,5,UNIQUE,1M
22196,39,14,4021549.5744355717,5,UNIQUE,1M
22197,40,14,4057812.0822027805,5,UNIQUE,1M
22198,41,14,4095022.57247163,5,UNIQUE,1M
22199,42,14,4132971.357054881,5,UNIQUE,1M
22200,43,14,4171736.578741653,5,UNIQUE,1M
22201,44,14,4211469.218880544,5,UNIQUE,1M
22202,45,14,4252792.084089323,5,UNIQUE,1M
22203,46,14,4296610.112041799,5,UNIQUE,1M
22204,47,14,4343899.603420712,5,UNIQUE,1M
22205,48,14,4395560.370006896,5,UNIQUE,1M
22206,49,14,4452596.674392319,5,UNIQUE,1M
22207,50,14,4515650.208490632,5,UNIQUE,1M
22208,51,14,4585520.35808306,5,UNIQUE,1M
22209,52,14,4663060.65002965,5,UNIQUE,1M
22210,53,14,4748904.423408861,5,UNIQUE,1M
22211,54,14,4844037.8000024585,5,UNIQUE,1M
22212,55,14,4949518.802064432,5,UNIQUE,1M
22213,56,14,5063765.253586192,5,UNIQUE,1M
22214,57,14,5186465.588262731,5,UNIQUE,1M
22215,58,14,5315657.854695171,5,UNIQUE,1M
22216,59,14,5452145.075213882,5,UNIQUE,1M
22217,60,14,5594076.273119235,5,UNIQUE,1M
22218,20,15,3587847.1209799973,5,UNIQUE,1M
22219,21,15,3593371.40880126,5,UNIQUE,1M
22220,22,15,3599704.94364667,5,UNIQUE,1M
22221,23,15,3606925.3696496133,5,UNIQUE,1M
22222,24,15,3615223.376547466,5,UNIQUE,1M
22223,25,15,3624620.7226116667,5,UNIQUE,1M
22224,26,15,3635347.626570422,5,UNIQUE,1M
22225,27,15,3647725.7331898147,5,UNIQUE,1M
22226,28,15,3661984.7513919235,5,UNIQUE,1M
22227,29,15,3678548.68862847,5,UNIQUE,1M
22228,30,15,3697866.7338323817,5,UNIQUE,1M
22229,31,15,3719832.107410419,5,UNIQUE,1M
22230,32,15,3744313.794233701,5,UNIQUE,1M
22231,33,15,3770966.83107969,5,UNIQUE,1M
22232,34,15,3800071.8286293093,5,UNIQUE,1M
22233,35,15,3831469.158162224,5,UNIQUE,1M
22234,36,15,3865292.868691504,5,UNIQUE,1M
22235,37,15,3901404.495132291,5,UNIQUE,1M
22236,38,15,3939530.59017286,5,UNIQUE,1M
22237,39,15,3979355.399610981,5,UNIQUE,1M
22238,40,15,4020206.1768558268,5,UNIQUE,1M
22239,41,15,4062198.511866503,5,UNIQUE,1M
22240,42,15,4105218.5070244004,5,UNIQUE,1M
22241,43,15,4149452.0448724404,5,UNIQUE,1M
22242,44,15,4195125.329972272,5,UNIQUE,1M
22243,45,15,4242944.780628449,5,UNIQUE,1M
22244,46,15,4293913.9303591065,5,UNIQUE,1M
22245,47,15,4349029.03962199,5,UNIQUE,1M
22246,48,15,4409270.157297206,5,UNIQUE,1M
22247,49,15,4475722.647540938,5,UNIQUE,1M
22248,50,15,4549024.056062304,5,UNIQUE,1M
22249,51,15,4629911.130544504,5,UNIQUE,1M
22250,52,15,4719178.480403966,5,UNIQUE,1M
22251,53,15,4817484.714913685,5,UNIQUE,1M
22252,54,15,4925856.990419086,5,UNIQUE,1M
22253,55,15,5045395.076379364,5,UNIQUE,1M
22254,56,15,5174425.358140424,5,UNIQUE,1M
22255,57,15,5312599.745606424,5,UNIQUE,1M
22256,58,15,5457863.624342528,5,UNIQUE,1M
22257,59,15,5611071.897413673,5,UNIQUE,1M
22258,60,15,5770331.465331035,5,UNIQUE,1M
22259,20,16,3499425.312580717,5,UNIQUE,1M
22260,21,16,3505952.7686382486,5,UNIQUE,1M
22261,22,16,3513439.0602293024,5,UNIQUE,1M
22262,23,16,3521983.7966722576,5,UNIQUE,1M
22263,24,16,3531811.865824118,5,UNIQUE,1M
22264,25,16,3542959.3443520474,5,UNIQUE,1M
22265,26,16,3555668.417918543,5,UNIQUE,1M
22266,27,16,3570279.6276794216,5,UNIQUE,1M
22267,28,16,3587031.4878962687,5,UNIQUE,1M
22268,29,16,3606356.500884225,5,UNIQUE,1M
22269,30,16,3628697.9376412947,5,UNIQUE,1M
22270,31,16,3653914.052370459,5,UNIQUE,1M
22271,32,16,3681844.9972151266,5,UNIQUE,1M
22272,33,16,3712113.084221672,5,UNIQUE,1M
22273,34,16,3745009.738318149,5,UNIQUE,1M
22274,35,16,3780374.582921528,5,UNIQUE,1M
22275,36,16,3818349.4540937818,5,UNIQUE,1M
22276,37,16,3858793.563790492,5,UNIQUE,1M
22277,38,16,3901423.866586725,5,UNIQUE,1M
22278,39,16,3945907.502179717,5,UNIQUE,1M
22279,40,16,3991607.197307711,5,UNIQUE,1M
22280,41,16,4038745.9228497962,5,UNIQUE,1M
22281,42,16,4087303.659699137,5,UNIQUE,1M
22282,43,16,4137539.981993969,5,UNIQUE,1M
22283,44,16,4189742.84408789,5,UNIQUE,1M
22284,45,16,4244705.106452905,5,UNIQUE,1M
22285,46,16,4303452.223879573,5,UNIQUE,1M
22286,47,16,4367063.298743049,5,UNIQUE,1M
22287,48,16,4436596.386653041,5,UNIQUE,1M
22288,49,16,4513153.856506765,5,UNIQUE,1M
22289,50,16,4597306.031581461,5,UNIQUE,1M
22290,51,16,4689728.448393462,5,UNIQUE,1M
22291,52,16,4791247.31197401,5,UNIQUE,1M
22292,53,16,4902546.656696324,5,UNIQUE,1M
22293,54,16,5024693.27837901,5,UNIQUE,1M
22294,55,16,5158809.49347027,5,UNIQUE,1M
22295,56,16,5303122.73035498,5,UNIQUE,1M
22296,57,16,5457254.940923357,5,UNIQUE,1M
22297,58,16,5619079.281629828,5,UNIQUE,1M
22298,59,16,5789511.9019131325,5,UNIQUE,1M
22299,60,16,5966615.542547314,5,UNIQUE,1M
22300,20,17,3416261.001293179,5,UNIQUE,1M
22301,21,17,3423920.0536165237,5,UNIQUE,1M
22302,22,17,3432708.225891546,5,UNIQUE,1M
22303,23,17,3442754.1260556187,5,UNIQUE,1M
22304,24,17,3454305.982986859,5,UNIQUE,1M
22305,25,17,3467402.647225297,5,UNIQUE,1M
22306,26,17,3482301.321278589,5,UNIQUE,1M
22307,27,17,3499356.562921441,5,UNIQUE,1M
22308,28,17,3518807.114147548,5,UNIQUE,1M
22309,29,17,3541079.7488057935,5,UNIQUE,1M
22310,30,17,3566609.2593630464,5,UNIQUE,1M
22311,31,17,3595225.1875994005,5,UNIQUE,1M
22312,32,17,3626743.8573652715,5,UNIQUE,1M
22313,33,17,3660768.058386279,5,UNIQUE,1M
22314,34,17,3697608.7823347575,5,UNIQUE,1M
22315,35,17,3737099.770743059,5,UNIQUE,1M
22316,36,17,3779392.984437596,5,UNIQUE,1M
22317,37,17,3824343.6768274033,5,UNIQUE,1M
22318,38,17,3871652.9507363853,5,UNIQUE,1M
22319,39,17,3921035.8255606303,5,UNIQUE,1M
22320,40,17,3971924.363836931,5,UNIQUE,1M
22321,41,17,4024646.2652571346,5,UNIQUE,1M
22322,42,17,4079242.923330987,5,UNIQUE,1M
22323,43,17,4136034.4535113787,5,UNIQUE,1M
22324,44,17,4195374.04374306,5,UNIQUE,1M
22325,45,17,4258067.689839576,5,UNIQUE,1M
22326,46,17,4325223.018346324,5,UNIQUE,1M
22327,47,17,4397999.470141804,5,UNIQUE,1M
22328,48,17,4477471.524894394,5,UNIQUE,1M
22329,49,17,4564696.861281283,5,UNIQUE,1M
22330,50,17,4660180.296184713,5,UNIQUE,1M
22331,51,17,4764623.120209972,5,UNIQUE,1M
22332,52,17,4878882.6910052225,5,UNIQUE,1M
22333,53,17,5003667.811972888,5,UNIQUE,1M
22334,54,17,5140066.427533516,5,UNIQUE,1M
22335,55,17,5289208.582535053,5,UNIQUE,1M
22336,56,17,5449232.588006128,5,UNIQUE,1M
22337,57,17,5619745.051202955,5,UNIQUE,1M
22338,58,17,5798563.848790893,5,UNIQUE,1M
22339,59,17,5986656.026266562,5,UNIQUE,1M
22340,60,17,6182044.847847134,5,UNIQUE,1M
22341,20,18,3338252.677728604,5,UNIQUE,1M
22342,21,18,3347186.43847182,5,UNIQUE,1M
22343,22,18,3357446.160054903,5,UNIQUE,1M
22344,23,18,3369179.1203462845,5,UNIQUE,1M
22345,24,18,3382645.38977973,5,UNIQUE,1M
22346,25,18,3397889.8579106885,5,UNIQUE,1M
22347,26,18,3415180.1580589083,5,UNIQUE,1M
22348,27,18,3434876.376899767,5,UNIQUE,1M
22349,28,18,3457204.078062189,5,UNIQUE,1M
22350,29,18,3482581.844223594,5,UNIQUE,1M
22351,30,18,3511441.010654175,5,UNIQUE,1M
22352,31,18,3543587.2466502627,5,UNIQUE,1M
22353,32,18,3578825.4368069577,5,UNIQUE,1M
22354,33,18,3616748.484534102,5,UNIQUE,1M
22355,34,18,3657681.1481905873,5,UNIQUE,1M
22356,35,18,3701454.072915809,5,UNIQUE,1M
22357,36,18,3748227.2251144275,5,UNIQUE,1M
22358,37,18,3797845.613954235,5,UNIQUE,1M
22359,38,18,3850056.990813376,5,UNIQUE,1M
22360,39,18,3904656.136658767,5,UNIQUE,1M
22361,40,18,3961143.2494533444,5,UNIQUE,1M
22362,41,18,4019918.738887704,5,UNIQUE,1M
22363,42,18,4081073.064082546,5,UNIQUE,1M
22364,43,18,4144990.048433927,5,UNIQUE,1M
22365,44,18,4212018.431584923,5,UNIQUE,1M
22366,45,18,4283035.608800096,5,UNIQUE,1M
22367,46,18,4359228.79599159,5,UNIQUE,1M
22368,47,18,4441778.324408189,5,UNIQUE,1M
22369,48,18,4531715.888025176,5,UNIQUE,1M
22370,49,18,4630055.012738148,5,UNIQUE,1M
22371,50,18,4737318.710389926,5,UNIQUE,1M
22372,51,18,4854233.737462841,5,UNIQUE,1M
22373,52,18,4981687.406026563,5,UNIQUE,1M
22374,53,18,5120396.254055232,5,UNIQUE,1M
22375,54,18,5271455.1092224475,5,UNIQUE,1M
22376,55,18,5436003.809521459,5,UNIQUE,1M
22377,56,18,5612108.977485368,5,UNIQUE,1M
22378,57,18,5799373.331585395,5,UNIQUE,1M
22379,58,18,5995557.335422587,5,UNIQUE,1M
22380,59,18,6201675.344254385,5,UNIQUE,1M
22381,60,18,6415751.044322928,5,UNIQUE,1M
22382,20,19,3265317.9161068415,5,UNIQUE,1M
22383,21,19,3275689.3360429755,5,UNIQUE,1M
22384,22,19,3287599.024937595,5,UNIQUE,1M
22385,23,19,3301201.9788963306,5,UNIQUE,1M
22386,24,19,3316772.9054261087,5,UNIQUE,1M
22387,25,19,3334358.6242514043,5,UNIQUE,1M
22388,26,19,3354229.1313057533,5,UNIQUE,1M
22389,27,19,3376736.9058744987,5,UNIQUE,1M
22390,28,19,3402092.2601717506,5,UNIQUE,1M
22391,29,19,3430710.4333999366,5,UNIQUE,1M
22392,30,19,3463022.9928591913,5,UNIQUE,1M
22393,31,19,3498823.694263338,5,UNIQUE,1M
22394,32,19,3537914.941765097,5,UNIQUE,1M
22395,33,19,3579875.3214651654,5,UNIQUE,1M
22396,34,19,3625045.2192479535,5,UNIQUE,1M
22397,35,19,3673250.6574671622,5,UNIQUE,1M
22398,36,19,3724653.0279760286,5,UNIQUE,1M
22399,37,19,3779147.037270846,5,UNIQUE,1M
22400,38,19,3836557.668907171,5,UNIQUE,1M
22401,39,19,3896757.5853824243,5,UNIQUE,1M
22402,40,19,3959285.624427285,5,UNIQUE,1M
22403,41,19,4024602.2877020733,5,UNIQUE,1M
22404,42,19,4092850.447140157,5,UNIQUE,1M
22405,43,19,4164410.482762606,5,UNIQUE,1M
22406,44,19,4239683.470323715,5,UNIQUE,1M
22407,45,19,4319616.05292106,5,UNIQUE,1M
22408,46,19,4405417.795026314,5,UNIQUE,1M
22409,47,19,4498232.819256879,5,UNIQUE,1M
22410,48,19,4599050.586326241,5,UNIQUE,1M
22411,49,19,4708919.656755165,5,UNIQUE,1M
22412,50,19,4828381.203003952,5,UNIQUE,1M
22413,51,19,4958186.434848515,5,UNIQUE,1M
22414,52,19,5099235.758653514,5,UNIQUE,1M
22415,53,19,5252240.464700267,5,UNIQUE,1M
22416,54,19,5418304.176874977,5,UNIQUE,1M
22417,55,19,5598586.106632747,5,UNIQUE,1M
22418,56,19,5791095.481813354,5,UNIQUE,1M
22419,57,19,5995424.549472138,5,UNIQUE,1M
22420,58,19,6209280.442014292,5,UNIQUE,1M
22421,59,19,6433755.09976025,5,UNIQUE,1M
22422,60,19,6666905.283363819,5,UNIQUE,1M
22423,20,20,3197397.6253733467,5,UNIQUE,1M
22424,21,20,3209378.115442629,5,UNIQUE,1M
22425,22,20,3223113.3577730106,5,UNIQUE,1M
22426,23,20,3238768.8992407694,5,UNIQUE,1M
22427,24,20,3256629.778032821,5,UNIQUE,1M
22428,25,20,3276737.2684401944,5,UNIQUE,1M
22429,26,20,3299351.175662455,5,UNIQUE,1M
22430,27,20,3324814.171940085,5,UNIQUE,1M
22431,28,20,3353326.2852989454,5,UNIQUE,1M
22432,29,20,3385302.973595166,5,UNIQUE,1M
22433,30,20,3421186.619749129,5,UNIQUE,1M
22434,31,20,3460767.7152937944,5,UNIQUE,1M
22435,32,20,3503841.5907644727,5,UNIQUE,1M
22436,33,20,3549975.4328399696,5,UNIQUE,1M
22437,34,20,3599522.985828138,5,UNIQUE,1M
22438,35,20,3652299.8097617263,5,UNIQUE,1M
22439,36,20,3708525.9577990156,5,UNIQUE,1M
22440,37,20,3768175.0069969343,5,UNIQUE,1M
22441,38,20,3831147.2265401753,5,UNIQUE,1M
22442,39,20,3897364.0587250898,5,UNIQUE,1M
22443,40,20,3966392.144988699,5,UNIQUE,1M
22444,41,20,4038754.585586356,5,UNIQUE,1M
22445,42,20,4114582.39351172,5,UNIQUE,1M
22446,43,20,4194306.981011454,5,UNIQUE,1M
22447,44,20,4278380.420344138,5,UNIQUE,1M
22448,45,20,4367763.956174685,5,UNIQUE,1M
22449,46,20,4463634.581720452,5,UNIQUE,1M
22450,47,20,4567100.528516334,5,UNIQUE,1M
22451,48,20,4679185.021759441,5,UNIQUE,1M
22452,49,20,4800970.495059142,5,UNIQUE,1M
22453,50,20,4933015.548908116,5,UNIQUE,1M
22454,51,20,5076079.828684052,5,UNIQUE,1M
22455,52,20,5231063.898600671,5,UNIQUE,1M
22456,53,20,5398676.305452424,5,UNIQUE,1M
22457,54,20,5580038.574719718,5,UNIQUE,1M
22458,55,20,5776336.118594963,5,UNIQUE,1M
22459,56,20,5985517.7182507645,5,UNIQUE,1M
22460,57,20,6207164.713379212,5,UNIQUE,1M
22461,58,20,6438967.010855578,5,UNIQUE,1M
22462,59,20,6682117.725765051,5,UNIQUE,1M
22463,60,20,6934691.72120303,5,UNIQUE,1M
22464,20,5,961583.0456729871,3,ANNUELLE,1.5M
22465,21,5,961799.6194474873,3,ANNUELLE,1.5M
22466,22,5,962025.683988514,3,ANNUELLE,1.5M
22467,23,5,962291.8168421227,3,ANNUELLE,1.5M
22468,24,5,962591.8649942924,3,ANNUELLE,1.5M
22469,25,5,962934.2456407784,3,ANNUELLE,1.5M
22470,26,5,963282.0264483028,3,ANNUELLE,1.5M
22471,27,5,963630.8832559979,3,ANNUELLE,1.5M
22472,28,5,964005.4969727917,3,ANNUELLE,1.5M
22473,29,5,964426.2169172472,3,ANNUELLE,1.5M
22474,30,5,964960.8469903846,3,ANNUELLE,1.5M
22475,31,5,965687.4601574534,3,ANNUELLE,1.5M
22476,32,5,966588.5264941358,3,ANNUELLE,1.5M
22477,33,5,967640.3437414016,3,ANNUELLE,1.5M
22478,34,5,968782.1953346446,3,ANNUELLE,1.5M
22479,35,5,970083.088780562,3,ANNUELLE,1.5M
22480,36,5,971546.5996867331,3,ANNUELLE,1.5M
22481,37,5,973244.3513465587,3,ANNUELLE,1.5M
22482,38,5,975196.7641670088,3,ANNUELLE,1.5M
22483,39,5,977398.4197444689,3,ANNUELLE,1.5M
22484,40,5,979829.4324433561,3,ANNUELLE,1.5M
22485,41,5,982387.6977518518,3,ANNUELLE,1.5M
22486,42,5,985088.1518588308,3,ANNUELLE,1.5M
22487,43,5,987861.8736236704,3,ANNUELLE,1.5M
22488,44,5,990656.9756936826,3,ANNUELLE,1.5M
22489,45,5,993398.6928208643,3,ANNUELLE,1.5M
22490,46,5,996086.9839760326,3,ANNUELLE,1.5M
22491,47,5,998778.3022252697,3,ANNUELLE,1.5M
22492,48,5,1001538.3375030563,3,ANNUELLE,1.5M
22493,49,5,1004425.0509923915,3,ANNUELLE,1.5M
22494,50,5,1007511.1415477655,3,ANNUELLE,1.5M
22495,51,5,1010771.6085946334,3,ANNUELLE,1.5M
22496,52,5,1014234.3239471153,3,ANNUELLE,1.5M
22497,53,5,1018030.8748888108,3,ANNUELLE,1.5M
22498,54,5,1022326.2571248766,3,ANNUELLE,1.5M
22499,55,5,1027430.736019786,3,ANNUELLE,1.5M
22500,56,5,1033707.4677164112,3,ANNUELLE,1.5M
22501,57,5,1040984.431171071,3,ANNUELLE,1.5M
22502,58,5,1049304.2580152394,3,ANNUELLE,1.5M
22503,59,5,1058315.304732735,3,ANNUELLE,1.5M
22504,60,5,1068303.6307123203,3,ANNUELLE,1.5M
22505,20,6,791256.8580063046,3,ANNUELLE,1.5M
22506,21,6,791516.2688053917,3,ANNUELLE,1.5M
22507,22,6,791791.0554812973,3,ANNUELLE,1.5M
22508,23,6,792108.8879743431,3,ANNUELLE,1.5M
22509,24,6,792462.7683709735,3,ANNUELLE,1.5M
22510,25,6,792856.6357602163,3,ANNUELLE,1.5M
